Trial Number,Timestamp,Message ID,PDO Label,DLC,Flags,Status word,Actual speed,RMS motor Current,DC Bus Voltage,Internal Speed Reference,Reference Torque,Actual Torque,Field weakening control: voltage angle,Field weakening control: regulator status,Current limit: actual limit type,Motor voltage control: U peak normalized,Digital status word,Scaled throttle percent,Motor voltage control: idLimit,Motor voltage control: Idfiltered,Actual currents: iq,Motor measurements: DC bus current
21,76,646,PDO2,8,0,,,,,21759,-2049,-2305,0,,,,,,,,,
21,77,902,PDO3,8,0,,,,,,,,,0,0,771,16888,11776,,,,
21,77,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-3585,0
21,97,390,PDO1,8,0,34576,-24832,1024,-11500,,,,,,,,,,,,,
21,97,646,PDO2,8,0,,,,,21759,-2049,-769,0,,,,,,,,,
21,97,902,PDO3,8,0,,,,,,,,,0,0,22019,16888,10752,,,,
21,98,1158,PDO4,8,0,,,,,,,,,,,,,,1280,256,-1793,0
21,117,390,PDO1,8,0,34576,-23040,1280,-12012,,,,,,,,,,,,,
21,118,646,PDO2,8,0,,,,,21759,-2049,-1537,0,,,,,,,,,
21,118,902,PDO3,8,0,,,,,,,,,0,0,19971,16888,10752,,,,
21,118,1158,PDO4,8,0,,,,,,,,,,,,,,1280,256,-1537,0
21,138,390,PDO1,8,0,34576,-24064,2304,-12012,,,,,,,,,,,,,
21,138,646,PDO2,8,0,,,,,23807,-1793,-3585,0,,,,,,,,,
21,138,902,PDO3,8,0,,,,,,,,,0,0,1794,16888,10240,,,,
21,139,1158,PDO4,8,0,,,,,,,,,,,,,,1280,-257,-2817,0
21,159,390,PDO1,8,0,34576,-25344,768,-11500,,,,,,,,,,,,,
21,159,646,PDO2,8,0,,,,,25855,-1793,-769,0,,,,,,,,,
21,159,902,PDO3,8,0,,,,,,,,,0,0,12803,16888,9984,,,,
21,160,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-2049,0
21,178,390,PDO1,8,0,34576,-28928,2304,-12012,,,,,,,,,,,,,
21,178,646,PDO2,8,0,,,,,27647,-1281,-2817,0,,,,,,,,,
21,179,902,PDO3,8,0,,,,,,,,,0,0,-11519,16888,10752,,,,
21,179,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-3841,0
21,198,390,PDO1,8,0,34576,-28672,1792,-12012,,,,,,,,,,,,,
21,199,646,PDO2,8,0,,,,,25343,-1793,-1537,0,,,,,,,,,
21,199,902,PDO3,8,0,,,,,,,,,0,0,-8702,16888,11520,,,,
21,200,1158,PDO4,8,0,,,,,,,,,,,,,,1280,512,-1793,0
21,219,390,PDO1,8,0,34576,-25600,2304,-11500,,,,,,,,,,,,,
21,219,646,PDO2,8,0,,,,,24575,-1537,-2305,0,,,,,,,,,
21,220,902,PDO3,8,0,,,,,,,,,0,0,21506,16888,11776,,,,
21,221,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-2817,0
21,239,390,PDO1,8,0,34576,-25088,768,-11500,,,,,,,,,,,,,
21,240,646,PDO2,8,0,,,,,23551,-1793,-769,0,,,,,,,,,
21,240,902,PDO3,8,0,,,,,,,,,0,0,13059,16888,12032,,,,
21,241,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-769,0
21,260,390,PDO1,8,0,34576,-24832,1792,-11500,,,,,,,,,,,,,
21,260,646,PDO2,8,0,,,,,23551,-1537,-1793,0,,,,,,,,,
21,261,902,PDO3,8,0,,,,,,,,,0,0,-13566,16888,12032,,,,
21,261,1158,PDO4,8,0,,,,,,,,,,,,,,1280,256,-1025,0
21,281,390,PDO1,8,0,34576,-24576,2304,-12012,,,,,,,,,,,,,
21,281,646,PDO2,8,0,,,,,23551,-1793,-3329,0,,,,,,,,,
21,282,902,PDO3,8,0,,,,,,,,,0,0,26370,16888,12032,,,,
21,282,1158,PDO4,8,0,,,,,,,,,,,,,,1280,-1,-2817,0
21,301,390,PDO1,8,0,34576,-24320,768,-11500,,,,,,,,,,,,,
21,301,646,PDO2,8,0,,,,,23551,-1537,-257,0,,,,,,,,,
21,302,902,PDO3,8,0,,,,,,,,,0,0,-28157,16888,12032,,,,
21,303,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-1025,0
21,322,390,PDO1,8,0,34576,-24320,1792,-11500,,,,,,,,,,,,,
21,322,646,PDO2,8,0,,,,,23551,-1537,-1793,0,,,,,,,,,
21,323,902,PDO3,8,0,,,,,,,,,0,0,-23294,16888,12032,,,,
21,323,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-1793,0
21,343,390,PDO1,8,0,34576,-25344,1792,-12012,,,,,,,,,,,,,
21,344,646,PDO2,8,0,,,,,23551,-2049,-2305,0,,,,,,,,,
21,344,902,PDO3,8,0,,,,,,,,,0,0,-22014,16888,12032,,,,
21,345,1158,PDO4,8,0,,,,,,,,,,,,,,1280,-1,-4353,0
21,364,390,PDO1,8,0,34576,-25600,768,-12012,,,,,,,,,,,,,
21,364,646,PDO2,8,0,,,,,23551,-1281,-257,0,,,,,,,,,
21,364,902,PDO3,8,0,,,,,,,,,0,0,30211,16888,11520,,,,
21,364,1158,PDO4,8,0,,,,,,,,,,,,,,1280,-1,-769,0
21,384,390,PDO1,8,0,34576,-26112,1792,-11500,,,,,,,,,,,,,
21,384,646,PDO2,8,0,,,,,23551,-1281,-1793,0,,,,,,,,,
21,384,902,PDO3,8,0,,,,,,,,,0,0,-26878,16888,11776,,,,
21,386,1158,PDO4,8,0,,,,,,,,,,,,,,1280,256,-2305,0
21,404,390,PDO1,8,0,34576,-25088,1024,-12012,,,,,,,,,,,,,
21,405,646,PDO2,8,0,,,,,23551,-1537,-769,0,,,,,,,,,
21,405,902,PDO3,8,0,,,,,,,,,0,0,16899,16888,11520,,,,
21,405,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-2561,0
21,426,390,PDO1,8,0,34576,-25856,1536,-12012,,,,,,,,,,,,,
21,426,646,PDO2,8,0,,,,,23551,-1793,-1537,0,,,,,,,,,
21,426,902,PDO3,8,0,,,,,,,,,0,0,-2558,16888,11520,,,,
21,426,1158,PDO4,8,0,,,,,,,,,,,,,,1280,256,-257,0
21,446,390,PDO1,8,0,34576,-25856,2304,-11500,,,,,,,,,,,,,
21,446,646,PDO2,8,0,,,,,24831,-1537,-2817,0,,,,,,,,,
21,447,902,PDO3,8,0,,,,,,,,,0,0,17666,16888,11264,,,,
21,447,1158,PDO4,8,0,,,,,,,,,,,,,,1280,-257,-3329,0
21,467,390,PDO1,8,0,34576,-26880,1536,-12012,,,,,,,,,,,,,
21,468,646,PDO2,8,0,,,,,25343,-1793,-2049,0,,,,,,,,,
21,468,902,PDO3,8,0,,,,,,,,,0,0,-3326,16888,11520,,,,
21,469,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-1025,0
21,487,390,PDO1,8,0,34576,-26368,2048,-12012,,,,,,,,,,,,,
21,488,646,PDO2,8,0,,,,,25343,-1793,-2305,0,,,,,,,,,
21,488,902,PDO3,8,0,,,,,,,,,0,0,-27134,16888,11264,,,,
21,489,1158,PDO4,8,0,,,,,,,,,,,,,,1280,256,-2817,0
21,508,390,PDO1,8,0,34576,-26880,1024,-11500,,,,,,,,,,,,,
21,508,646,PDO2,8,0,,,,,25343,-1793,-1025,0,,,,,,,,,
21,508,902,PDO3,8,0,,,,,,,,,0,0,8707,16888,11520,,,,
21,510,1158,PDO4,8,0,,,,,,,,,,,,,,1280,-1,-3329,0
21,529,390,PDO1,8,0,34576,-25344,1536,-11500,,,,,,,,,,,,,
21,529,646,PDO2,8,0,,,,,24575,-1537,-1793,0,,,,,,,,,
21,529,902,PDO3,8,0,,,,,,,,,0,0,-18430,16888,11776,,,,
21,530,1158,PDO4,8,0,,,,,,,,,,,,,,1280,256,-1537,0
21,549,390,PDO1,8,0,34576,-23808,2560,-12012,,,,,,,,,,,,,
21,549,646,PDO2,8,0,,,,,23551,-2305,-4097,0,,,,,,,,,
21,550,902,PDO3,8,0,,,,,,,,,0,0,11266,16888,12032,,,,
21,551,1158,PDO4,8,0,,,,,,,,,,,,,,1280,-1,-2049,0
21,571,390,PDO1,8,0,34576,-25856,1024,-11500,,,,,,,,,,,,,
21,571,646,PDO2,8,0,,,,,23551,-1793,-769,0,,,,,,,,,
21,571,902,PDO3,8,0,,,,,,,,,0,0,27139,16888,12032,,,,
21,572,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-1,0
21,590,390,PDO1,8,0,34576,-23808,1280,-11500,,,,,,,,,,,,,
21,591,646,PDO2,8,0,,,,,23551,-1537,-1281,0,,,,,,,,,
21,591,902,PDO3,8,0,,,,,,,,,0,0,-1534,16888,12032,,,,
21,592,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,256,0
21,611,390,PDO1,8,0,34576,-23808,1024,-11500,,,,,,,,,,,,,
21,611,646,PDO2,8,0,,,,,23551,-2049,-1281,0,,,,,,,,,
21,611,902,PDO3,8,0,,,,,,,,,0,0,4611,16888,12032,,,,
21,612,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-2561,0
21,631,390,PDO1,8,0,34576,-25600,1024,-11500,,,,,,,,,,,,,
21,631,646,PDO2,8,0,,,,,23551,-1793,-1025,0,,,,,,,,,
21,631,902,PDO3,8,0,,,,,,,,,0,0,7427,16888,11776,,,,
21,632,1158,PDO4,8,0,,,,,,,,,,,,,,1280,512,-513,0
21,651,390,PDO1,8,0,34576,-24832,2304,-12012,,,,,,,,,,,,,
21,652,646,PDO2,8,0,,,,,23551,-1793,-2817,0,,,,,,,,,
21,652,902,PDO3,8,0,,,,,,,,,0,0,18946,16888,12032,,,,
21,652,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-1793,0
21,672,390,PDO1,8,0,34576,-24320,1280,-11500,,,,,,,,,,,,,
21,672,646,PDO2,8,0,,,,,23551,-2049,-1793,0,,,,,,,,,
21,672,902,PDO3,8,0,,,,,,,,,0,0,17923,16888,11776,,,,
21,673,1158,PDO4,8,0,,,,,,,,,,,,,,1280,-1,-3329,0
21,692,390,PDO1,8,0,34576,-24064,1792,-11500,,,,,,,,,,,,,
21,692,646,PDO2,8,0,,,,,23551,-1537,-2049,0,,,,,,,,,
21,693,902,PDO3,8,0,,,,,,,,,0,0,-17918,16888,12032,,,,
21,694,1158,PDO4,8,0,,,,,,,,,,,,,,1280,256,-1025,0
21,714,390,PDO1,8,0,34576,-26368,2560,-12012,,,,,,,,,,,,,
21,714,646,PDO2,8,0,,,,,23551,-2049,-3073,0,,,,,,,,,
21,714,902,PDO3,8,0,,,,,,,,,0,0,-32766,16888,11776,,,,
21,715,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-3585,0
21,734,390,PDO1,8,0,34576,-24064,1280,-11500,,,,,,,,,,,,,
21,734,646,PDO2,8,0,,,,,23551,-1793,-1537,0,,,,,,,,,
21,735,902,PDO3,8,0,,,,,,,,,0,0,-2302,16888,12032,,,,
21,735,1158,PDO4,8,0,,,,,,,,,,,,,,1280,-257,-1793,0
21,755,390,PDO1,8,0,34576,-23552,1792,-12012,,,,,,,,,,,,,
21,755,646,PDO2,8,0,,,,,22783,-1281,-1537,0,,,,,,,,,
21,755,902,PDO3,8,0,,,,,,,,,0,0,-26110,16888,12288,,,,
21,756,1158,PDO4,8,0,,,,,,,,,,,,,,1280,256,-2305,0
21,776,390,PDO1,8,0,34576,-25088,2048,-12012,,,,,,,,,,,,,
21,776,646,PDO2,8,0,,,,,22783,-1281,-2049,0,,,,,,,,,
21,776,902,PDO3,8,0,,,,,,,,,0,0,22018,16888,12288,,,,
21,777,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-2561,0
21,796,390,PDO1,8,0,34576,-24576,1280,-12012,,,,,,,,,,,,,
21,796,646,PDO2,8,0,,,,,21759,-2561,-1793,0,,,,,,,,,
21,796,902,PDO3,8,0,,,,,,,,,0,0,11011,16888,12544,,,,
21,798,1158,PDO4,8,0,,,,,,,,,,,,,,1280,-1,-2817,0
21,817,390,PDO1,8,0,34576,-22784,1536,-11500,,,,,,,,,,,,,
21,817,646,PDO2,8,0,,,,,21759,-1793,-1537,0,,,,,,,,,
21,817,902,PDO3,8,0,,,,,,,,,0,0,18435,16888,12544,,,,
21,818,1158,PDO4,8,0,,,,,,,,,,,,,,1280,256,-1793,0
21,837,390,PDO1,8,0,34576,-23296,2048,-12012,,,,,,,,,,,,,
21,837,646,PDO2,8,0,,,,,21759,-1793,-2817,0,,,,,,,,,
21,837,902,PDO3,8,0,,,,,,,,,0,0,-30206,16888,11776,,,,
21,838,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-4097,0
21,857,390,PDO1,8,0,34576,-22784,1024,-12012,,,,,,,,,,,,,
21,857,646,PDO2,8,0,,,,,21759,-1793,-769,0,,,,,,,,,
21,857,902,PDO3,8,0,,,,,,,,,0,0,28675,16888,12032,,,,
21,858,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-769,0
21,877,390,PDO1,8,0,34576,-22272,512,-11500,,,,,,,,,,,,,
21,878,646,PDO2,8,0,,,,,21759,-2305,-513,0,,,,,,,,,
21,878,902,PDO3,8,0,,,,,,,,,0,0,-6909,16888,11776,,,,
21,879,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-769,0
21,898,390,PDO1,8,0,34576,-22272,1792,-12012,,,,,,,,,,,,,
21,898,646,PDO2,8,0,,,,,21759,-1537,-2049,0,,,,,,,,,
21,898,902,PDO3,8,0,,,,,,,,,0,0,-24574,16888,11776,,,,
21,900,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-2049,0
21,918,390,PDO1,8,0,34576,-23296,2304,-11500,,,,,,,,,,,,,
21,918,646,PDO2,8,0,,,,,21759,-1793,-3329,0,,,,,,,,,
21,919,902,PDO3,8,0,,,,,,,,,0,0,-30718,16888,12288,,,,
21,919,1158,PDO4,8,0,,,,,,,,,,,,,,1280,-1,-2561,0
21,940,390,PDO1,8,0,34576,-22016,768,-11500,,,,,,,,,,,,,
21,940,646,PDO2,8,0,,,,,22783,-2049,-769,0,,,,,,,,,
21,940,902,PDO3,8,0,,,,,,,,,0,0,30467,16888,12032,,,,
21,941,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-769,0
21,960,390,PDO1,8,0,34576,-22784,768,-11500,,,,,,,,,,,,,
21,960,646,PDO2,8,0,,,,,22783,-1537,-257,0,,,,,,,,,
21,960,902,PDO3,8,0,,,,,,,,,0,0,-24061,16888,12288,,,,
21,960,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-1025,0
21,981,390,PDO1,8,0,34576,-23552,2048,-12012,,,,,,,,,,,,,
21,981,646,PDO2,8,0,,,,,22783,-1537,-2305,0,,,,,,,,,
21,981,902,PDO3,8,0,,,,,,,,,0,0,-20478,16888,12288,,,,
21,982,1158,PDO4,8,0,,,,,,,,,,,,,,1280,256,-1793,0
21,1001,390,PDO1,8,0,34576,-22784,2560,-12524,,,,,,,,,,,,,
21,1002,646,PDO2,8,0,,,,,21759,-2049,-3585,0,,,,,,,,,
21,1002,902,PDO3,8,0,,,,,,,,,0,0,20738,16888,12544,,,,
21,1002,1158,PDO4,8,0,,,,,,,,,,,,,,1280,-1,-2561,0
21,1023,390,PDO1,8,0,34576,-22272,768,-12012,,,,,,,,,,,,,
21,1023,646,PDO2,8,0,,,,,21759,-2305,-769,0,,,,,,,,,
21,1023,902,PDO3,8,0,,,,,,,,,0,0,-30973,16888,12544,,,,
21,1024,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-1537,0
21,1043,390,PDO1,8,0,34576,-22016,1024,-11500,,,,,,,,,,,,,
21,1043,646,PDO2,8,0,,,,,21759,-1537,-1025,0,,,,,,,,,
21,1043,902,PDO3,8,0,,,,,,,,,0,0,2051,16888,12544,,,,
21,1044,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,0,0
21,1064,390,PDO1,8,0,34576,-23808,2304,-12012,,,,,,,,,,,,,
21,1065,646,PDO2,8,0,,,,,21759,-2049,-2817,0,,,,,,,,,
21,1065,902,PDO3,8,0,,,,,,,,,0,0,28674,16888,12544,,,,
21,1065,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-2305,0
21,1084,390,PDO1,8,0,34576,-24064,768,-11500,,,,,,,,,,,,,
21,1085,646,PDO2,8,0,,,,,20991,-2049,-769,0,,,,,,,,,
21,1085,902,PDO3,8,0,,,,,,,,,0,0,-17405,16888,12800,,,,
21,1085,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-1025,0
21,1105,390,PDO1,8,0,34576,-21504,512,-11500,,,,,,,,,,,,,
21,1105,646,PDO2,8,0,,,,,20991,-1793,-513,0,,,,,,,,,
21,1105,902,PDO3,8,0,,,,,,,,,0,0,-28157,16888,12800,,,,
21,1105,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-769,0
21,1125,390,PDO1,8,0,34576,-21504,2048,-12012,,,,,,,,,,,,,
21,1126,646,PDO2,8,0,,,,,19199,-1537,-2049,0,,,,,,,,,
21,1126,902,PDO3,8,0,,,,,,,,,0,0,4099,16888,13312,,,,
21,1126,1158,PDO4,8,0,,,,,,,,,,,,,,1280,256,-1793,0
21,1146,390,PDO1,8,0,34576,-20736,2304,-12012,,,,,,,,,,,,,
21,1146,646,PDO2,8,0,,,,,19199,-1793,-2561,0,,,,,,,,,
21,1146,902,PDO3,8,0,,,,,,,,,0,0,-18942,16888,13056,,,,
21,1147,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-2817,0
21,1169,390,PDO1,8,0,34576,-20992,2304,-12012,,,,,,,,,,,,,
21,1169,646,PDO2,8,0,,,,,19199,-1793,-2817,0,,,,,,,,,
21,1169,902,PDO3,8,0,,,,,,,,,0,0,-27902,16888,12800,,,,
21,1169,1158,PDO4,8,0,,,,,,,,,,,,,,1280,-1,-2049,0
21,1188,390,PDO1,8,0,34576,-19200,1024,-12012,,,,,,,,,,,,,
21,1188,646,PDO2,8,0,,,,,19199,-1793,-1025,0,,,,,,,,,
21,1189,902,PDO3,8,0,,,,,,,,,0,0,-21501,16888,12800,,,,
21,1189,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-2817,0
21,1209,390,PDO1,8,0,34576,-19968,768,-11500,,,,,,,,,,,,,
21,1209,646,PDO2,8,0,,,,,19199,-1793,-513,0,,,,,,,,,
21,1209,902,PDO3,8,0,,,,,,,,,0,0,-14333,16888,12544,,,,
21,1210,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-1025,0
21,1229,390,PDO1,8,0,34576,-18688,512,-11500,,,,,,,,,,,,,
21,1229,646,PDO2,8,0,,,,,19199,-1793,-513,0,,,,,,,,,
21,1230,902,PDO3,8,0,,,,,,,,,0,0,-8957,16888,12800,,,,
21,1231,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-1537,0
21,1249,390,PDO1,8,0,34576,-19712,1280,-11500,,,,,,,,,,,,,
21,1250,646,PDO2,8,0,,,,,20735,-1281,-1537,0,,,,,,,,,
21,1250,902,PDO3,8,0,,,,,,,,,0,0,515,16888,12800,,,,
21,1250,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-1,0
21,1270,390,PDO1,8,0,34576,-22528,1792,-12012,,,,,,,,,,,,,
21,1270,646,PDO2,8,0,,,,,20991,-1537,-2049,0,,,,,,,,,
21,1271,902,PDO3,8,0,,,,,,,,,0,0,-8958,16888,12800,,,,
21,1272,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-2817,0
21,1291,390,PDO1,8,0,34576,-21760,1280,-12012,,,,,,,,,,,,,
21,1291,646,PDO2,8,0,,,,,19199,-2305,-1537,0,,,,,,,,,
21,1292,902,PDO3,8,0,,,,,,,,,0,0,5635,16888,13312,,,,
21,1292,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-4097,0
21,1311,390,PDO1,8,0,34576,-19456,768,-12012,,,,,,,,,,,,,
21,1311,646,PDO2,8,0,,,,,19199,-1793,-769,0,,,,,,,,,
21,1311,902,PDO3,8,0,,,,,,,,,0,0,-24573,16888,13056,,,,
21,1312,1158,PDO4,8,0,,,,,,,,,,,,,,1280,-1,-257,0
21,1331,390,PDO1,8,0,34576,-19712,768,-11500,,,,,,,,,,,,,
21,1331,646,PDO2,8,0,,,,,19199,-1793,-769,0,,,,,,,,,
21,1331,902,PDO3,8,0,,,,,,,,,0,0,-29693,16888,12544,,,,
21,1332,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-1025,0
21,1352,390,PDO1,8,0,34576,-21248,2048,-12012,,,,,,,,,,,,,
21,1352,646,PDO2,8,0,,,,,19199,-1793,-2049,0,,,,,,,,,
21,1352,902,PDO3,8,0,,,,,,,,,0,0,11011,16888,12800,,,,
21,1354,1158,PDO4,8,0,,,,,,,,,,,,,,1280,512,-2049,0
21,1373,390,PDO1,8,0,34576,-20480,1024,-12012,,,,,,,,,,,,,
21,1374,646,PDO2,8,0,,,,,19199,-1793,-1281,0,,,,,,,,,
21,1374,902,PDO3,8,0,,,,,,,,,0,0,24579,16888,13056,,,,
21,1375,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-513,0
21,1393,390,PDO1,8,0,34576,-20992,1536,-12012,,,,,,,,,,,,,
21,1394,646,PDO2,8,0,,,,,19199,-2305,-3329,0,,,,,,,,,
21,1394,902,PDO3,8,0,,,,,,,,,0,0,-5118,16888,13056,,,,
21,1395,1158,PDO4,8,0,,,,,,,,,,,,,,1280,-1,-4097,0
21,1413,390,PDO1,8,0,34576,-21760,1024,-12012,,,,,,,,,,,,,
21,1414,646,PDO2,8,0,,,,,19967,-1793,-769,0,,,,,,,,,
21,1414,902,PDO3,8,0,,,,,,,,,0,0,-28669,16888,12800,,,,
21,1415,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-513,0
21,1434,390,PDO1,8,0,34576,-19968,768,-12012,,,,,,,,,,,,,
21,1434,646,PDO2,8,0,,,,,19967,-1793,-513,0,,,,,,,,,
21,1434,902,PDO3,8,0,,,,,,,,,0,0,-20733,16888,12800,,,,
21,1435,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-257,0
21,1454,390,PDO1,8,0,34576,-20992,2048,-12012,,,,,,,,,,,,,
21,1455,646,PDO2,8,0,,,,,19967,-1537,-2305,0,,,,,,,,,
21,1455,902,PDO3,8,0,,,,,,,,,0,0,-29438,16888,12288,,,,
21,1456,1158,PDO4,8,0,,,,,,,,,,,,,,1280,256,-1793,0
21,1475,390,PDO1,8,0,34576,-22272,1792,-12012,,,,,,,,,,,,,
21,1475,646,PDO2,8,0,,,,,19967,-1281,-2049,0,,,,,,,,,
21,1476,902,PDO3,8,0,,,,,,,,,0,0,-16894,16888,12544,,,,
21,1477,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-1793,0
21,1496,390,PDO1,8,0,34576,-21504,1792,-12012,,,,,,,,,,,,,
21,1496,646,PDO2,8,0,,,,,19967,-1537,-1793,0,,,,,,,,,
21,1496,902,PDO3,8,0,,,,,,,,,0,0,-3326,16888,12288,,,,
21,1497,1158,PDO4,8,0,,,,,,,,,,,,,,1280,-1,-4097,0
21,1516,390,PDO1,8,0,34576,-20736,1024,-11500,,,,,,,,,,,,,
21,1516,646,PDO2,8,0,,,,,20735,-1793,-1281,0,,,,,,,,,
21,1516,902,PDO3,8,0,,,,,,,,,0,0,17923,16888,12544,,,,
21,1518,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-1537,0
21,1536,390,PDO1,8,0,34576,-22016,1536,-12012,,,,,,,,,,,,,
21,1536,646,PDO2,8,0,,,,,21759,-1537,-1793,0,,,,,,,,,
21,1537,902,PDO3,8,0,,,,,,,,,0,0,-4094,16888,12288,,,,
21,1537,1158,PDO4,8,0,,,,,,,,,,,,,,1280,256,-1537,0
21,1557,390,PDO1,8,0,34576,-23552,2304,-12012,,,,,,,,,,,,,
21,1557,646,PDO2,8,0,,,,,21759,-1793,-2561,0,,,,,,,,,
21,1558,902,PDO3,8,0,,,,,,,,,0,0,-15358,16888,12544,,,,
21,1559,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-3585,0
21,1578,390,PDO1,8,0,34576,-23552,2560,-12012,,,,,,,,,,,,,
21,1578,646,PDO2,8,0,,,,,20991,-2817,-4097,0,,,,,,,,,
21,1578,902,PDO3,8,0,,,,,,,,,0,0,21506,16888,12800,,,,
21,1579,1158,PDO4,8,0,,,,,,,,,,,,,,1280,-257,-3585,0
21,1598,390,PDO1,8,0,34576,-22272,1024,-12012,,,,,,,,,,,,,
21,1598,646,PDO2,8,0,,,,,20991,-1793,-769,0,,,,,,,,,
21,1599,902,PDO3,8,0,,,,,,,,,0,0,25859,16888,12800,,,,
21,1599,1158,PDO4,8,0,,,,,,,,,,,,,,1280,-1,-1281,0
21,1618,390,PDO1,8,0,34576,-21760,1792,-12012,,,,,,,,,,,,,
21,1618,646,PDO2,8,0,,,,,20991,-1793,-2049,0,,,,,,,,,
21,1619,902,PDO3,8,0,,,,,,,,,0,0,-5886,16888,12800,,,,
21,1620,1158,PDO4,8,0,,,,,,,,,,,,,,1280,256,-1793,0
21,1639,390,PDO1,8,0,34576,-22016,2560,-12012,,,,,,,,,,,,,
21,1639,646,PDO2,8,0,,,,,19967,-1793,-2817,0,,,,,,,,,
21,1639,902,PDO3,8,0,,,,,,,,,0,0,25090,16888,13056,,,,
21,1640,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-2305,0
21,1659,390,PDO1,8,0,34576,-19456,2304,-12012,,,,,,,,,,,,,
21,1659,646,PDO2,8,0,,,,,19967,-1793,-2561,0,,,,,,,,,
21,1660,902,PDO3,8,0,,,,,,,,,0,0,29186,16888,12800,,,,
