Trial Number,Timestamp,Message ID,PDO Label,DLC,Flags,Status word,Actual speed,RMS motor Current,DC Bus Voltage,Internal Speed Reference,Reference Torque,Actual Torque,Field weakening control: voltage angle,Field weakening control: regulator status,Current limit: actual limit type,Motor voltage control: U peak normalized,Digital status word,Scaled throttle percent,Motor voltage control: idLimit,Motor voltage control: Idfiltered,Actual currents: iq,Motor measurements: DC bus current
14,439,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,449,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,450,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,454,390,PDO1,8,0,34576,13826,2560,-5612,,,,,,,,,,,,,
14,454,646,PDO2,8,0,,,,,-16131,-2817,-2817,0,,,,,,,,,
14,454,902,PDO3,8,0,,,,,,,,,0,0,-9720,16888,-23552,,,,
14,454,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-3073,256
14,475,390,PDO1,8,0,34576,14338,2560,-5612,,,,,,,,,,,,,
14,475,646,PDO2,8,0,,,,,-16131,-2817,-2817,0,,,,,,,,,
14,476,902,PDO3,8,0,,,,,,,,,0,0,4873,16888,-23552,,,,
14,476,1158,PDO4,8,0,,,,,,,,,,,,,,1280,256,-4353,256
14,496,390,PDO1,8,0,34576,15618,2816,-5612,,,,,,,,,,,,,
14,496,646,PDO2,8,0,,,,,-18947,-3329,-3073,0,,,,,,,,,
14,496,902,PDO3,8,0,,,,,,,,,0,0,2825,16888,-22784,,,,
14,497,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-5633,256
14,501,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,503,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,511,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,513,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,514,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,516,390,PDO1,8,0,34576,16130,2816,-5612,,,,,,,,,,,,,
14,516,646,PDO2,8,0,,,,,-18947,-3073,-2817,0,,,,,,,,,
14,516,902,PDO3,8,0,,,,,,,,,0,0,17161,16888,-24064,,,,
14,516,1158,PDO4,8,0,,,,,,,,,,,,,,1280,256,-3329,256
14,516,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,523,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,523,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,531,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,533,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,536,390,PDO1,8,0,34576,18690,2560,-5612,,,,,,,,,,,,,
14,536,646,PDO2,8,0,,,,,-18947,-2561,-2817,0,,,,,,,,,
14,536,902,PDO3,8,0,,,,,,,,,0,0,6153,16888,-23552,,,,
14,536,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-1537,256
14,557,390,PDO1,8,0,34576,17666,2304,-5356,,,,,,,,,,,,,
14,557,646,PDO2,8,0,,,,,-18947,-2817,-2561,0,,,,,,,,,
14,557,902,PDO3,8,0,,,,,,,,,0,0,27913,16888,-23552,,,,
14,558,1158,PDO4,8,0,,,,,,,,,,,,,,1280,256,-2561,256
14,562,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,562,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,563,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,564,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,573,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,575,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,575,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,577,390,PDO1,8,0,34576,17410,2304,-5612,,,,,,,,,,,,,
14,578,646,PDO2,8,0,,,,,-18947,-2817,-2561,0,,,,,,,,,
14,578,902,PDO3,8,0,,,,,,,,,0,0,12297,16888,-23552,,,,
14,579,1158,PDO4,8,0,,,,,,,,,,,,,,1280,256,-2305,256
14,580,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,582,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,583,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,592,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,593,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,594,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,596,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,598,390,PDO1,8,0,34576,17666,2304,-5356,,,,,,,,,,,,,
14,598,646,PDO2,8,0,,,,,-18435,-2817,-2305,0,,,,,,,,,
14,598,902,PDO3,8,0,,,,,,,,,0,0,16905,16888,-23552,,,,
14,599,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-3073,256
14,604,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,605,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,618,390,PDO1,8,0,34576,16386,2304,-5356,,,,,,,,,,,,,
14,618,646,PDO2,8,0,,,,,-15107,-2305,-2305,0,,,,,,,,,
14,618,902,PDO3,8,0,,,,,,,,,0,0,-1528,16888,-24064,,,,
14,620,1158,PDO4,8,0,,,,,,,,,,,,,,1280,256,-2305,256
14,638,390,PDO1,8,0,34576,15106,2816,-5356,,,,,,,,,,,,,
14,638,646,PDO2,8,0,,,,,-16131,-2817,-3073,0,,,,,,,,,
14,639,902,PDO3,8,0,,,,,,,,,0,0,-3832,16888,-23552,,,,
14,639,1158,PDO4,8,0,,,,,,,,,,,,,,1280,512,-3585,256
14,659,390,PDO1,8,0,34576,14082,2816,-5612,,,,,,,,,,,,,
14,659,646,PDO2,8,0,,,,,-16131,-2817,-3073,0,,,,,,,,,
14,659,902,PDO3,8,0,,,,,,,,,0,0,-13560,16888,-23552,,,,
14,660,1158,PDO4,8,0,,,,,,,,,,,,,,1280,256,-3585,256
14,679,390,PDO1,8,0,34576,15618,2560,-5612,,,,,,,,,,,,,
14,680,646,PDO2,8,0,,,,,-16131,-2817,-2817,0,,,,,,,,,
14,680,902,PDO3,8,0,,,,,,,,,0,0,4873,16888,-24320,,,,
14,681,1158,PDO4,8,0,,,,,,,,,,,,,,1280,256,-3073,256
14,691,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,693,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,700,390,PDO1,8,0,34576,15362,2560,-5356,,,,,,,,,,,,,
14,700,646,PDO2,8,0,,,,,-16131,-2817,-2817,0,,,,,,,,,
14,700,902,PDO3,8,0,,,,,,,,,0,0,-760,16888,-24320,,,,
14,701,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-3073,256
14,702,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,703,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,712,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,713,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,719,390,PDO1,8,0,34576,14082,2560,-5612,,,,,,,,,,,,,
14,720,646,PDO2,8,0,,,,,-16131,-2817,-2817,0,,,,,,,,,
14,720,902,PDO3,8,0,,,,,,,,,0,0,-2808,16888,-24064,,,,
14,721,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-3073,256
14,722,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,723,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,732,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,733,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,740,390,PDO1,8,0,34576,15106,2816,-5612,,,,,,,,,,,,,
14,740,646,PDO2,8,0,,,,,-16131,-2817,-3073,0,,,,,,,,,
14,740,902,PDO3,8,0,,,,,,,,,0,0,-21496,16888,-23552,,,,
14,740,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-3073,256
14,757,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,758,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,759,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,761,390,PDO1,8,0,34576,15106,2560,-6124,,,,,,,,,,,,,
14,761,646,PDO2,8,0,,,,,-17155,-2817,-2817,0,,,,,,,,,
14,761,902,PDO3,8,0,,,,,,,,,0,0,-14328,16888,-23296,,,,
14,762,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-3329,256
14,762,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,763,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,764,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,773,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,774,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,781,390,PDO1,8,0,34576,16386,2816,-5612,,,,,,,,,,,,,
14,781,646,PDO2,8,0,,,,,-17155,-3073,-3073,0,,,,,,,,,
14,781,902,PDO3,8,0,,,,,,,,,0,0,-16632,16888,-24064,,,,
14,782,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-3841,256
14,793,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,795,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,802,390,PDO1,8,0,34576,15362,2816,-5612,,,,,,,,,,,,,
14,802,646,PDO2,8,0,,,,,-17155,-2817,-3073,0,,,,,,,,,
14,802,902,PDO3,8,0,,,,,,,,,0,0,-15608,16888,-23552,,,,
14,803,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-3585,256
14,809,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,809,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,822,390,PDO1,8,0,34576,15618,2816,-6124,,,,,,,,,,,,,
14,822,646,PDO2,8,0,,,,,-17155,-2817,-3073,0,,,,,,,,,
14,822,902,PDO3,8,0,,,,,,,,,0,0,-11768,16888,-23296,,,,
14,824,1158,PDO4,8,0,,,,,,,,,,,,,,1280,-1,-2817,256
14,825,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,826,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,843,390,PDO1,8,0,34576,17410,2304,-5612,,,,,,,,,,,,,
14,843,646,PDO2,8,0,,,,,-17155,-2817,-2561,0,,,,,,,,,
14,843,902,PDO3,8,0,,,,,,,,,0,0,-9720,16888,-24064,,,,
14,844,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,845,1158,PDO4,8,0,,,,,,,,,,,,,,1280,-1,-3073,256
14,845,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,853,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,855,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,864,390,PDO1,8,0,34576,14850,2816,-5612,,,,,,,,,,,,,
14,864,646,PDO2,8,0,,,,,-17155,-2817,-2817,0,,,,,,,,,
14,864,902,PDO3,8,0,,,,,,,,,0,0,-18424,16888,-23808,,,,
14,865,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-2817,256
14,878,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,879,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,886,390,PDO1,8,0,34576,15618,2816,-5612,,,,,,,,,,,,,
14,886,646,PDO2,8,0,,,,,-17155,-3073,-3329,0,,,,,,,,,
14,886,902,PDO3,8,0,,,,,,,,,0,0,-11768,16888,-24064,,,,
14,887,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-4097,256
14,898,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,900,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,900,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,902,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,904,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,907,390,PDO1,8,0,34576,16130,2304,-5612,,,,,,,,,,,,,
14,907,646,PDO2,8,0,,,,,-17155,-2561,-2561,0,,,,,,,,,
14,907,902,PDO3,8,0,,,,,,,,,0,0,-3320,16888,-24064,,,,
14,908,1158,PDO4,8,0,,,,,,,,,,,,,,1280,-1,-3073,256
14,908,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,909,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,910,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,911,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,912,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,913,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,914,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,915,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,916,1414,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
14,927,390,PDO1,8,0,34576,15618,2560,-5612,,,,,,,,,,,,,
14,927,646,PDO2,8,0,,,,,-17155,-2817,-2817,0,,,,,,,,,
14,927,902,PDO3,8,0,,,,,,,,,0,0,-7416,16888,-23808,,,,
14,928,1158,PDO4,8,0,,,,,,,,,,,,,,1280,0,-4353,256
14,936,1542,Unknown PDO,8,0,,,,,,,,,,,,,,,,,
